ingredient_id,ciqual_alim_code,aliment_name,component_id,component_name,normalized_value,normalized_unit,confidence_code,confidence,source_citation
ING-PLANT-PANAIS-000001,20181,"Panais, cru",PROTEIN,"Protéines, N x 6.25 (g/100 g)",1.2,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-PANAIS-000001,20181,"Panais, cru",CARB,Glucides (g/100 g),12.6,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-PANAIS-000001,20181,"Panais, cru",SUGAR,Sucres (g/100 g),4.8,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-PANAIS-000001,20181,"Panais, cru",FIBER,Fibres alimentaires (g/100 g),4.9,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-PANAIS-000001,20181,"Panais, cru",FAT,Lipides (g/100 g),0.3,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-PANAIS-000001,20181,"Panais, cru",FAT_SAT,AG saturés (g/100 g),0.05,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOMATESCHE-000001,20189,"Tomate, séchée",WATER,Eau (g/100 g),14.6,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOMATESCHE-000001,20189,"Tomate, séchée",SALT,Sel chlorure de sodium (g/100 g),0.62,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOMATESCHE-000001,20189,"Tomate, séchée",NA,Sodium (mg/100 g),247.0,mg,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOMATESCHE-000001,20189,"Tomate, séchée",PROTEIN,"Protéines, N x 6.25 (g/100 g)",14.1,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-TOMATESCHE-000001,20189,"Tomate, séchée",CARB,Glucides (g/100 g),43.5,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-TOMATESCHE-000001,20189,"Tomate, séchée",SUGAR,Sucres (g/100 g),37.6,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOMATESCHE-000001,20189,"Tomate, séchée",FIBER,Fibres alimentaires (g/100 g),12.3,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOMATESCHE-000001,20189,"Tomate, séchée",FAT,Lipides (g/100 g),2.97,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOMATESCHE-000001,20189,"Tomate, séchée",FAT_SAT,AG saturés (g/100 g),0.43,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOPINAMBOUR-000001,20196,"Topinambour, cru",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",316.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-TOPINAMBOUR-000001,20196,"Topinambour, cru",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",74.7,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-TOPINAMBOUR-000001,20196,"Topinambour, cru",WATER,Eau (g/100 g),78.0,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOPINAMBOUR-000001,20196,"Topinambour, cru",SALT,Sel chlorure de sodium (g/100 g),0.01,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOPINAMBOUR-000001,20196,"Topinambour, cru",NA,Sodium (mg/100 g),4.0,mg,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOPINAMBOUR-000001,20196,"Topinambour, cru",PROTEIN,"Protéines, N x 6.25 (g/100 g)",2.0,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-TOPINAMBOUR-000001,20196,"Topinambour, cru",CARB,Glucides (g/100 g),15.8,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-TOPINAMBOUR-000001,20196,"Topinambour, cru",SUGAR,Sucres (g/100 g),9.6,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOPINAMBOUR-000001,20196,"Topinambour, cru",FIBER,Fibres alimentaires (g/100 g),1.6,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOPINAMBOUR-000001,20196,"Topinambour, cru",FAT,Lipides (g/100 g),0.01,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOPINAMBOUR-000001,20196,"Topinambour, cru",FAT_SAT,AG saturés (g/100 g),0.0,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-RUTABAGA-000001,20201,"Rutabaga, cru",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",140.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-RUTABAGA-000001,20201,"Rutabaga, cru",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",33.2,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-RUTABAGA-000001,20201,"Rutabaga, cru",WATER,Eau (g/100 g),89.4,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-RUTABAGA-000001,20201,"Rutabaga, cru",SALT,Sel chlorure de sodium (g/100 g),0.03,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-RUTABAGA-000001,20201,"Rutabaga, cru",NA,Sodium (mg/100 g),12.0,mg,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-RUTABAGA-000001,20201,"Rutabaga, cru",PROTEIN,"Protéines, N x 6.25 (g/100 g)",1.08,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-RUTABAGA-000001,20201,"Rutabaga, cru",CARB,Glucides (g/100 g),5.7,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-RUTABAGA-000001,20201,"Rutabaga, cru",SUGAR,Sucres (g/100 g),4.46,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-RUTABAGA-000001,20201,"Rutabaga, cru",FIBER,Fibres alimentaires (g/100 g),2.3,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-RUTABAGA-000001,20201,"Rutabaga, cru",FAT,Lipides (g/100 g),0.16,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-RUTABAGA-000001,20201,"Rutabaga, cru",FAT_SAT,AG saturés (g/100 g),0.027,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-SHIITAKE-000001,20211,"Champignon, lentin comestible ou shiitaké, séché",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",1330.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-SHIITAKE-000001,20211,"Champignon, lentin comestible ou shiitaké, séché",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",316.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-SHIITAKE-000001,20211,"Champignon, lentin comestible ou shiitaké, séché",WATER,Eau (g/100 g),9.5,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-SHIITAKE-000001,20211,"Champignon, lentin comestible ou shiitaké, séché",SALT,Sel chlorure de sodium (g/100 g),0.033,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-SHIITAKE-000001,20211,"Champignon, lentin comestible ou shiitaké, séché",NA,Sodium (mg/100 g),13.0,mg,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-SHIITAKE-000001,20211,"Champignon, lentin comestible ou shiitaké, séché",PROTEIN,"Protéines, N x 6.25 (g/100 g)",9.58,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-SHIITAKE-000001,20211,"Champignon, lentin comestible ou shiitaké, séché",CARB,Glucides (g/100 g),63.9,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-SHIITAKE-000001,20211,"Champignon, lentin comestible ou shiitaké, séché",SUGAR,Sucres (g/100 g),2.21,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-SHIITAKE-000001,20211,"Champignon, lentin comestible ou shiitaké, séché",FIBER,Fibres alimentaires (g/100 g),11.5,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-SHIITAKE-000001,20211,"Champignon, lentin comestible ou shiitaké, séché",FAT,Lipides (g/100 g),0.99,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-SHIITAKE-000001,20211,"Champignon, lentin comestible ou shiitaké, séché",FAT_SAT,AG saturés (g/100 g),0.23,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-ROQUETTE-000001,20217,"Roquette, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",117.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-ROQUETTE-000001,20217,"Roquette, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",27.9,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-ROQUETTE-000001,20217,"Roquette, crue",WATER,Eau (g/100 g),91.7,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-ROQUETTE-000001,20217,"Roquette, crue",SALT,Sel chlorure de sodium (g/100 g),0.068,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-ROQUETTE-000001,20217,"Roquette, crue",NA,Sodium (mg/100 g),27.0,mg,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-ROQUETTE-000001,20217,"Roquette, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",2.58,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-ROQUETTE-000001,20217,"Roquette, crue",CARB,Glucides (g/100 g),2.1,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-ROQUETTE-000001,20217,"Roquette, crue",SUGAR,Sucres (g/100 g),2.05,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-ROQUETTE-000001,20217,"Roquette, crue",FIBER,Fibres alimentaires (g/100 g),1.6,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-ROQUETTE-000001,20217,"Roquette, crue",FAT,Lipides (g/100 g),0.66,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-ROQUETTE-000001,20217,"Roquette, crue",FAT_SAT,AG saturés (g/100 g),0.086,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-CHOUFRIS-000001,20218,"Chou frisé, cru",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",207.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-CHOUFRIS-000001,20218,"Chou frisé, cru",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",49.5,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-CHOUFRIS-000001,20218,"Chou frisé, cru",WATER,Eau (g/100 g),84.0,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-CHOUFRIS-000001,20218,"Chou frisé, cru",SALT,Sel chlorure de sodium (g/100 g),0.095,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-CHOUFRIS-000001,20218,"Chou frisé, cru",NA,Sodium (mg/100 g),38.0,mg,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-CHOUFRIS-000001,20218,"Chou frisé, cru",PROTEIN,"Protéines, N x 6.25 (g/100 g)",4.28,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-CHOUFRIS-000001,20218,"Chou frisé, cru",CARB,Glucides (g/100 g),4.2,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-CHOUFRIS-000001,20218,"Chou frisé, cru",SUGAR,Sucres (g/100 g),2.26,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-CHOUFRIS-000001,20218,"Chou frisé, cru",FIBER,Fibres alimentaires (g/100 g),3.6,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-CHOUFRIS-000001,20218,"Chou frisé, cru",FAT,Lipides (g/100 g),0.93,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-CHOUFRIS-000001,20218,"Chou frisé, cru",FAT_SAT,AG saturés (g/100 g),0.091,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MAS-000001,20233,"Maïs doux, surgelé, cru",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",444.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MAS-000001,20233,"Maïs doux, surgelé, cru",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",105.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MAS-000001,20233,"Maïs doux, surgelé, cru",WATER,Eau (g/100 g),71.8,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MAS-000001,20233,"Maïs doux, surgelé, cru",SALT,Sel chlorure de sodium (g/100 g),0.013,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MAS-000001,20233,"Maïs doux, surgelé, cru",NA,Sodium (mg/100 g),5.0,mg,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MAS-000001,20233,"Maïs doux, surgelé, cru",PROTEIN,"Protéines, N x 6.25 (g/100 g)",3.28,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MAS-000001,20233,"Maïs doux, surgelé, cru",CARB,Glucides (g/100 g),19.8,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MAS-000001,20233,"Maïs doux, surgelé, cru",SUGAR,Sucres (g/100 g),3.78,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MAS-000001,20233,"Maïs doux, surgelé, cru",FIBER,Fibres alimentaires (g/100 g),2.8,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MAS-000001,20233,"Maïs doux, surgelé, cru",FAT,Lipides (g/100 g),0.78,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MAS-000001,20233,"Maïs doux, surgelé, cru",FAT_SAT,AG saturés (g/100 g),0.12,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FERMENT-COULISDETOMA-000001,20260,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",192.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FERMENT-COULISDETOMA-000001,20260,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",45.5,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FERMENT-COULISDETOMA-000001,20260,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)",WATER,Eau (g/100 g),89.1,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FERMENT-COULISDETOMA-000001,20260,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)",SALT,Sel chlorure de sodium (g/100 g),0.88,g,A,0.95,ANSES Ciqual 2025-11-03 — Extraction BDD Oqali au 07/02/2014
ING-FERMENT-COULISDETOMA-000001,20260,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)",NA,Sodium (mg/100 g),350.0,mg,A,0.95,ANSES Ciqual 2025-11-03 — Extraction BDD Oqali au 07/02/2014
ING-FERMENT-COULISDETOMA-000001,20260,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)",PROTEIN,"Protéines, N x 6.25 (g/100 g)",2.05,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FERMENT-COULISDETOMA-000001,20260,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)",CARB,Glucides (g/100 g),7.57,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FERMENT-COULISDETOMA-000001,20260,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)",SUGAR,Sucres (g/100 g),5.5,g,A,0.95,ANSES Ciqual 2025-11-03 — Extraction BDD Oqali au 07/02/2014
ING-FERMENT-COULISDETOMA-000001,20260,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)",FIBER,Fibres alimentaires (g/100 g),2.6,g,A,0.95,ANSES Ciqual 2025-11-03 — Extraction BDD Oqali au 07/02/2014
