nutrition_record_id,ingredient_id,ingredient_state_id,canonical_name_fr,source_id,source_food_id,source_food_name,source_version,source_country,component_id,component_name,component_group,original_value,original_unit,normalized_value,normalized_unit,basis,value_qualifier,value_type,min_value,max_value,sample_count,analytical_method,derivation_method,data_date,retrieval_date,source_url,confidence,mapping_confidence,notes
NUTR-0000573,ING-PLANT-PISTACHE-000001,raw,Pistache crue,USDAFDC,170574,"Nuts, pistachio nuts, raw",2024-10,United States,CARB,Glucides totaux,macronutrient,28.28,g,28.28,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000574,ING-PLANT-PISTACHE-000001,raw,Pistache crue,USDAFDC,170574,"Nuts, pistachio nuts, raw",2024-10,United States,FIBER,Fibres alimentaires,carbohydrate,10.3,g,10.3,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000575,ING-PLANT-PISTACHE-000001,raw,Pistache crue,USDAFDC,170574,"Nuts, pistachio nuts, raw",2024-10,United States,K,Potassium,mineral,1025,mg,1025,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000576,ING-PLANT-PISTACHE-000001,raw,Pistache crue,USDAFDC,170574,"Nuts, pistachio nuts, raw",2024-10,United States,P,Phosphore,mineral,490,mg,490,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000577,ING-PLANT-PISTACHE-000001,raw,Pistache crue,USDAFDC,170574,"Nuts, pistachio nuts, raw",2024-10,United States,VITB6,Vitamine B6,vitamin,1.7,mg,1.7,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000578,ING-PLANT-PISTACHE-000001,raw,Pistache crue,USDAFDC,170574,"Nuts, pistachio nuts, raw",2024-10,United States,VITE,Vitamine E (α-tocophérol),vitamin,2.3,mg,2.3,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000579,ING-PLANT-AVOINE-000001,dried,Avoine grain,USDAFDC,173904,"Oats, raw, whole",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,389,kcal,389,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000580,ING-PLANT-AVOINE-000001,dried,Avoine grain,USDAFDC,173904,"Oats, raw, whole",2024-10,United States,WATER,Eau,matrix,8.2,g,8.2,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000581,ING-PLANT-AVOINE-000001,dried,Avoine grain,USDAFDC,173904,"Oats, raw, whole",2024-10,United States,PROTEIN,Protéines,macronutrient,16.89,g,16.89,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000582,ING-PLANT-AVOINE-000001,dried,Avoine grain,USDAFDC,173904,"Oats, raw, whole",2024-10,United States,FAT,Lipides totaux,macronutrient,6.9,g,6.9,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000583,ING-PLANT-AVOINE-000001,dried,Avoine grain,USDAFDC,173904,"Oats, raw, whole",2024-10,United States,CARB,Glucides totaux,macronutrient,66.27,g,66.27,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000584,ING-PLANT-AVOINE-000001,dried,Avoine grain,USDAFDC,173904,"Oats, raw, whole",2024-10,United States,FIBER,Fibres alimentaires,carbohydrate,10.6,g,10.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000585,ING-PLANT-AVOINE-000001,dried,Avoine grain,USDAFDC,173904,"Oats, raw, whole",2024-10,United States,MG,Magnésium,mineral,138,mg,138,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000586,ING-PLANT-AVOINE-000001,dried,Avoine grain,USDAFDC,173904,"Oats, raw, whole",2024-10,United States,P,Phosphore,mineral,523,mg,523,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000587,ING-PLANT-AVOINE-000001,dried,Avoine grain,USDAFDC,173904,"Oats, raw, whole",2024-10,United States,FE,Fer,mineral,4.72,mg,4.72,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000588,ING-PLANT-QUINOA-000001,dried,Quinoa grain,USDAFDC,169736,"Quinoa, raw, white",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,368,kcal,368,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000589,ING-PLANT-QUINOA-000001,dried,Quinoa grain,USDAFDC,169736,"Quinoa, raw, white",2024-10,United States,WATER,Eau,matrix,8.6,g,8.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000590,ING-PLANT-QUINOA-000001,dried,Quinoa grain,USDAFDC,169736,"Quinoa, raw, white",2024-10,United States,PROTEIN,Protéines,macronutrient,14.12,g,14.12,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000591,ING-PLANT-QUINOA-000001,dried,Quinoa grain,USDAFDC,169736,"Quinoa, raw, white",2024-10,United States,FAT,Lipides totaux,macronutrient,6.07,g,6.07,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000592,ING-PLANT-QUINOA-000001,dried,Quinoa grain,USDAFDC,169736,"Quinoa, raw, white",2024-10,United States,CARB,Glucides totaux,macronutrient,64.16,g,64.16,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000593,ING-PLANT-QUINOA-000001,dried,Quinoa grain,USDAFDC,169736,"Quinoa, raw, white",2024-10,United States,FIBER,Fibres alimentaires,carbohydrate,7.0,g,7.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000594,ING-PLANT-QUINOA-000001,dried,Quinoa grain,USDAFDC,169736,"Quinoa, raw, white",2024-10,United States,MG,Magnésium,mineral,197,mg,197,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000595,ING-PLANT-QUINOA-000001,dried,Quinoa grain,USDAFDC,169736,"Quinoa, raw, white",2024-10,United States,FE,Fer,mineral,4.57,mg,4.57,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000596,ING-PLANT-QUINOA-000001,dried,Quinoa grain,USDAFDC,169736,"Quinoa, raw, white",2024-10,United States,FOL,Folates totaux,vitamin,184,µg,184,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000597,ING-FERMENT-YAOURTNATURE-000001,fermented,Yaourt nature,CIQUAL,19500,"Yaourt nature, non sucré, au lait entier",2024,France,ENERCKCAL,Énergie (kcal),energy,60,kcal,60,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000598,ING-FERMENT-YAOURTNATURE-000001,fermented,Yaourt nature,CIQUAL,19500,"Yaourt nature, non sucré, au lait entier",2024,France,WATER,Eau,matrix,87.5,g,87.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000599,ING-FERMENT-YAOURTNATURE-000001,fermented,Yaourt nature,CIQUAL,19500,"Yaourt nature, non sucré, au lait entier",2024,France,PROTEIN,Protéines,macronutrient,3.5,g,3.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000600,ING-FERMENT-YAOURTNATURE-000001,fermented,Yaourt nature,CIQUAL,19500,"Yaourt nature, non sucré, au lait entier",2024,France,FAT,Lipides totaux,macronutrient,3.0,g,3.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000601,ING-FERMENT-YAOURTNATURE-000001,fermented,Yaourt nature,CIQUAL,19500,"Yaourt nature, non sucré, au lait entier",2024,France,CARB,Glucides totaux,macronutrient,4.5,g,4.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000602,ING-FERMENT-YAOURTNATURE-000001,fermented,Yaourt nature,CIQUAL,19500,"Yaourt nature, non sucré, au lait entier",2024,France,SUGAR,Sucres totaux,carbohydrate,4.5,g,4.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000603,ING-FERMENT-YAOURTNATURE-000001,fermented,Yaourt nature,CIQUAL,19500,"Yaourt nature, non sucré, au lait entier",2024,France,LACTOSE,Lactose,carbohydrate,4.0,g,4.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000604,ING-FERMENT-YAOURTNATURE-000001,fermented,Yaourt nature,CIQUAL,19500,"Yaourt nature, non sucré, au lait entier",2024,France,CA,Calcium,mineral,120,mg,120,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000605,ING-FERMENT-YAOURTNATURE-000001,fermented,Yaourt nature,CIQUAL,19500,"Yaourt nature, non sucré, au lait entier",2024,France,P,Phosphore,mineral,90,mg,90,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000606,ING-FERMENT-YAOURTNATURE-000001,fermented,Yaourt nature,CIQUAL,19500,"Yaourt nature, non sucré, au lait entier",2024,France,RIBFL,Vitamine B2 (riboflavine),vitamin,0.18,mg,0.18,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000607,ING-FERMENT-YAOURTNATURE-000001,fermented,Yaourt nature,CIQUAL,19500,"Yaourt nature, non sucré, au lait entier",2024,France,VITB12,Vitamine B12,vitamin,0.4,µg,0.4,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000608,ING-DAIRY-MOZZARELLA-000001,raw,Mozzarella,CIQUAL,19600,"Mozzarella, au lait de vache",2024,France,ENERCKCAL,Énergie (kcal),energy,250,kcal,250,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000609,ING-DAIRY-MOZZARELLA-000001,raw,Mozzarella,CIQUAL,19600,"Mozzarella, au lait de vache",2024,France,WATER,Eau,matrix,50.0,g,50.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000610,ING-DAIRY-MOZZARELLA-000001,raw,Mozzarella,CIQUAL,19600,"Mozzarella, au lait de vache",2024,France,PROTEIN,Protéines,macronutrient,22.0,g,22.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000611,ING-DAIRY-MOZZARELLA-000001,raw,Mozzarella,CIQUAL,19600,"Mozzarella, au lait de vache",2024,France,FAT,Lipides totaux,macronutrient,17.0,g,17.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000612,ING-DAIRY-MOZZARELLA-000001,raw,Mozzarella,CIQUAL,19600,"Mozzarella, au lait de vache",2024,France,FAT_SAT,Acides gras saturés,lipid,11.0,g,11.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000613,ING-DAIRY-MOZZARELLA-000001,raw,Mozzarella,CIQUAL,19600,"Mozzarella, au lait de vache",2024,France,CA,Calcium,mineral,500,mg,500,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000614,ING-DAIRY-MOZZARELLA-000001,raw,Mozzarella,CIQUAL,19600,"Mozzarella, au lait de vache",2024,France,P,Phosphore,mineral,380,mg,380,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000615,ING-DAIRY-MOZZARELLA-000001,raw,Mozzarella,CIQUAL,19600,"Mozzarella, au lait de vache",2024,France,NA,Sodium,mineral,500,mg,500,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000616,ING-DAIRY-MOZZARELLA-000001,raw,Mozzarella,CIQUAL,19600,"Mozzarella, au lait de vache",2024,France,VITB12,Vitamine B12,vitamin,1.5,µg,1.5,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000617,ING-DAIRY-PARMIGIANORE-000001,raw,Parmigiano Reggiano,USDAFDC,170892,"Cheese, parmesan, hard",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,431,kcal,431,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000618,ING-DAIRY-PARMIGIANORE-000001,raw,Parmigiano Reggiano,USDAFDC,170892,"Cheese, parmesan, hard",2024-10,United States,WATER,Eau,matrix,32.0,g,32.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000619,ING-DAIRY-PARMIGIANORE-000001,raw,Parmigiano Reggiano,USDAFDC,170892,"Cheese, parmesan, hard",2024-10,United States,PROTEIN,Protéines,macronutrient,38.46,g,38.46,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000620,ING-DAIRY-PARMIGIANORE-000001,raw,Parmigiano Reggiano,USDAFDC,170892,"Cheese, parmesan, hard",2024-10,United States,FAT,Lipides totaux,macronutrient,28.61,g,28.61,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000621,ING-DAIRY-PARMIGIANORE-000001,raw,Parmigiano Reggiano,USDAFDC,170892,"Cheese, parmesan, hard",2024-10,United States,FAT_SAT,Acides gras saturés,lipid,19.05,g,19.05,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000622,ING-DAIRY-PARMIGIANORE-000001,raw,Parmigiano Reggiano,USDAFDC,170892,"Cheese, parmesan, hard",2024-10,United States,CHOLEST,Cholestérol,lipid,88,mg,88,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000623,ING-DAIRY-PARMIGIANORE-000001,raw,Parmigiano Reggiano,USDAFDC,170892,"Cheese, parmesan, hard",2024-10,United States,CA,Calcium,mineral,1184,mg,1184,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000624,ING-DAIRY-PARMIGIANORE-000001,raw,Parmigiano Reggiano,USDAFDC,170892,"Cheese, parmesan, hard",2024-10,United States,P,Phosphore,mineral,694,mg,694,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000625,ING-DAIRY-PARMIGIANORE-000001,raw,Parmigiano Reggiano,USDAFDC,170892,"Cheese, parmesan, hard",2024-10,United States,NA,Sodium,mineral,1804,mg,1804,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000626,ING-DAIRY-PARMIGIANORE-000001,raw,Parmigiano Reggiano,USDAFDC,170892,"Cheese, parmesan, hard",2024-10,United States,VITB12,Vitamine B12,vitamin,1.2,µg,1.2,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000627,ING-DAIRY-CHEDDAR-000001,raw,Cheddar,USDAFDC,173420,"Cheese, cheddar",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,403,kcal,403,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000628,ING-DAIRY-CHEDDAR-000001,raw,Cheddar,USDAFDC,173420,"Cheese, cheddar",2024-10,United States,WATER,Eau,matrix,36.4,g,36.4,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000629,ING-DAIRY-CHEDDAR-000001,raw,Cheddar,USDAFDC,173420,"Cheese, cheddar",2024-10,United States,PROTEIN,Protéines,macronutrient,22.87,g,22.87,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000630,ING-DAIRY-CHEDDAR-000001,raw,Cheddar,USDAFDC,173420,"Cheese, cheddar",2024-10,United States,FAT,Lipides totaux,macronutrient,33.31,g,33.31,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000631,ING-DAIRY-CHEDDAR-000001,raw,Cheddar,USDAFDC,173420,"Cheese, cheddar",2024-10,United States,FAT_SAT,Acides gras saturés,lipid,21.0,g,21.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000632,ING-DAIRY-CHEDDAR-000001,raw,Cheddar,USDAFDC,173420,"Cheese, cheddar",2024-10,United States,CA,Calcium,mineral,721,mg,721,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000633,ING-DAIRY-CHEDDAR-000001,raw,Cheddar,USDAFDC,173420,"Cheese, cheddar",2024-10,United States,P,Phosphore,mineral,512,mg,512,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000634,ING-DAIRY-CHEDDAR-000001,raw,Cheddar,USDAFDC,173420,"Cheese, cheddar",2024-10,United States,NA,Sodium,mineral,653,mg,653,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000635,ING-DAIRY-CHEDDAR-000001,raw,Cheddar,USDAFDC,173420,"Cheese, cheddar",2024-10,United States,VITB12,Vitamine B12,vitamin,1.1,µg,1.1,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000636,ING-TECH-HUILEDETOURN-000001,extracted,Huile de tournesol,CIQUAL,17020,Huile de tournesol,2024,France,ENERCKCAL,Énergie (kcal),energy,900,kcal,900,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000637,ING-TECH-HUILEDETOURN-000001,extracted,Huile de tournesol,CIQUAL,17020,Huile de tournesol,2024,France,WATER,Eau,matrix,0.05,g,0.05,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000638,ING-TECH-HUILEDETOURN-000001,extracted,Huile de tournesol,CIQUAL,17020,Huile de tournesol,2024,France,FAT,Lipides totaux,macronutrient,100,g,100,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000639,ING-TECH-HUILEDETOURN-000001,extracted,Huile de tournesol,CIQUAL,17020,Huile de tournesol,2024,France,FAT_SAT,Acides gras saturés,lipid,10.3,g,10.3,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000640,ING-TECH-HUILEDETOURN-000001,extracted,Huile de tournesol,CIQUAL,17020,Huile de tournesol,2024,France,FAT_MONO,Acides gras mono-insaturés,lipid,19.5,g,19.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000641,ING-TECH-HUILEDETOURN-000001,extracted,Huile de tournesol,CIQUAL,17020,Huile de tournesol,2024,France,FAT_POLY,Acides gras poly-insaturés,lipid,65.7,g,65.7,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000642,ING-TECH-HUILEDETOURN-000001,extracted,Huile de tournesol,CIQUAL,17020,Huile de tournesol,2024,France,OMEGA6,Oméga-6,lipid,65.7,g,65.7,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000643,ING-TECH-HUILEDETOURN-000001,extracted,Huile de tournesol,CIQUAL,17020,Huile de tournesol,2024,France,VITE,Vitamine E (α-tocophérol),vitamin,49,mg,49,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000644,ING-TECH-HUILEDECOLZA-000001,extracted,Huile de colza,CIQUAL,17030,Huile de colza,2024,France,ENERCKCAL,Énergie (kcal),energy,900,kcal,900,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000645,ING-TECH-HUILEDECOLZA-000001,extracted,Huile de colza,CIQUAL,17030,Huile de colza,2024,France,WATER,Eau,matrix,0.05,g,0.05,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000646,ING-TECH-HUILEDECOLZA-000001,extracted,Huile de colza,CIQUAL,17030,Huile de colza,2024,France,FAT,Lipides totaux,macronutrient,100,g,100,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000647,ING-TECH-HUILEDECOLZA-000001,extracted,Huile de colza,CIQUAL,17030,Huile de colza,2024,France,FAT_SAT,Acides gras saturés,lipid,7.4,g,7.4,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000648,ING-TECH-HUILEDECOLZA-000001,extracted,Huile de colza,CIQUAL,17030,Huile de colza,2024,France,FAT_MONO,Acides gras mono-insaturés,lipid,58.8,g,58.8,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000649,ING-TECH-HUILEDECOLZA-000001,extracted,Huile de colza,CIQUAL,17030,Huile de colza,2024,France,FAT_POLY,Acides gras poly-insaturés,lipid,28.2,g,28.2,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000650,ING-TECH-HUILEDECOLZA-000001,extracted,Huile de colza,CIQUAL,17030,Huile de colza,2024,France,OMEGA3,Oméga-3,lipid,9.1,g,9.1,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000651,ING-TECH-HUILEDECOLZA-000001,extracted,Huile de colza,CIQUAL,17030,Huile de colza,2024,France,OMEGA6,Oméga-6,lipid,17.8,g,17.8,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000652,ING-TECH-HUILEDECOLZA-000001,extracted,Huile de colza,CIQUAL,17030,Huile de colza,2024,France,VITE,Vitamine E (α-tocophérol),vitamin,17,mg,17,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000653,ING-COND-SAUCESOJA-000001,fermented,Sauce soja,USDAFDC,171115,Soy sauce made from soy and wheat (shoyu),2024-10,United States,ENERCKCAL,Énergie (kcal),energy,53,kcal,53,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000654,ING-COND-SAUCESOJA-000001,fermented,Sauce soja,USDAFDC,171115,Soy sauce made from soy and wheat (shoyu),2024-10,United States,WATER,Eau,matrix,70.0,g,70.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000655,ING-COND-SAUCESOJA-000001,fermented,Sauce soja,USDAFDC,171115,Soy sauce made from soy and wheat (shoyu),2024-10,United States,PROTEIN,Protéines,macronutrient,8.14,g,8.14,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000656,ING-COND-SAUCESOJA-000001,fermented,Sauce soja,USDAFDC,171115,Soy sauce made from soy and wheat (shoyu),2024-10,United States,FAT,Lipides totaux,macronutrient,0.57,g,0.57,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000657,ING-COND-SAUCESOJA-000001,fermented,Sauce soja,USDAFDC,171115,Soy sauce made from soy and wheat (shoyu),2024-10,United States,CARB,Glucides totaux,macronutrient,4.93,g,4.93,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000658,ING-COND-SAUCESOJA-000001,fermented,Sauce soja,USDAFDC,171115,Soy sauce made from soy and wheat (shoyu),2024-10,United States,NA,Sodium,mineral,5715,mg,5715,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000659,ING-COND-SAUCESOJA-000001,fermented,Sauce soja,USDAFDC,171115,Soy sauce made from soy and wheat (shoyu),2024-10,United States,K,Potassium,mineral,212,mg,212,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000660,ING-COND-SAUCESOJA-000001,fermented,Sauce soja,USDAFDC,171115,Soy sauce made from soy and wheat (shoyu),2024-10,United States,MG,Magnésium,mineral,35,mg,35,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000661,ING-COND-MOUTARDEDEDI-000001,processed,Moutarde de Dijon,CIQUAL,11000,Moutarde de Dijon,2024,France,ENERCKCAL,Énergie (kcal),energy,70,kcal,70,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
