ingredient_id,canonical_name_fr,canonical_name_en,aliases_fr,aliases_en,scientific_name,kingdom_or_origin,category_level_1,category_level_2,category_level_3,source_organism,anatomical_part,ingredient_class,raw_or_intermediate,processing_state,physical_form,fermented,dried,smoked,roasted,concentrated,alcoholic,generic_abv_range,country_or_region_relevance,foodon_id,langual_ids,foodex2_code,ciqual_ids,usda_fdc_ids,other_external_ids,allergen_tags,regulatory_notes,source_refs,confidence,review_status,notes
ING-PLANT-MARJOLAINE-000001,Marjolaine,Marjoram,marjolaine,marjoram,Origanum majorana,Plantae,végétal,herbe aromatique,feuille fraîche,Origanum majorana,feuille,herbe aromatique,raw,fresh,whole,,,,,,,,,FOODON:0331159,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-CERFEUIL-000001,Cerfeuil,Chervil,cerfeuil,chervil,Anthriscus cerefolium,Plantae,végétal,herbe aromatique,feuille fraîche,Anthriscus cerefolium,feuille,herbe aromatique,raw,fresh,whole,,,,,,,,,FOODON:0331159,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-VERVEINE-000001,Verveine,Lemon verbena,verveine,lemon verbena,Aloysia citrodora,Plantae,végétal,herbe aromatique,feuille fraîche,Aloysia citrodora,feuille,herbe aromatique,raw,fresh,whole,,,,,,,,,FOODON:0331159,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-POIVRENOIR-000001,Poivre noir,Black pepper,poivre noir,black pepper,Piper nigrum,Plantae,végétal,épice,épice entière,Piper nigrum,fruit,épice,raw,dried,whole,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-POIVREBLANC-000001,Poivre blanc,White pepper,poivre blanc,white pepper,Piper nigrum,Plantae,végétal,épice,épice entière,Piper nigrum,fruit,épice,raw,dried,whole,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-PAPRIKA-000001,Paprika,Paprika,paprika,paprika,Capsicum annuum,Plantae,végétal,épice,épice moulue,Capsicum annuum,fruit,épice,raw,dried,ground,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-CUMINMOULU-000001,Cumin moulu,Ground cumin,cumin moulu,ground cumin,Cuminum cyminum,Plantae,végétal,épice,épice moulue,Cuminum cyminum,graine,épice,raw,dried,ground,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-CURCUMA-000001,Curcuma,Turmeric,curcuma,turmeric,Curcuma longa,Plantae,végétal,épice,épice moulue,Curcuma longa,rhizome,épice,raw,dried,ground,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-CANNELLE-000001,Cannelle,Cinnamon,cannelle,cinnamon,Cinnamomum verum,Plantae,végétal,épice,épice moulue,Cinnamomum verum,écorce,épice,raw,dried,ground,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-CLOUDEGIROFL-000001,Clou de girofle,Clove,clou de girofle,clove,Syzygium aromaticum,Plantae,végétal,épice,épice entière,Syzygium aromaticum,fleur,épice,raw,dried,whole,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-MUSCADE-000001,Muscade,Nutmeg,muscade,nutmeg,Myristica fragrans,Plantae,végétal,épice,épice moulue,Myristica fragrans,fruit,épice,raw,dried,ground,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-GINGEMBRE-000001,Gingembre,Ginger,gingembre,ginger,Zingiber officinale,Plantae,végétal,épice,épice entière,Zingiber officinale,fruit,épice,raw,dried,whole,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-SAFRAN-000001,Safran,Saffron,safran,saffron,Crocus sativus,Plantae,végétal,épice,épice entière,Crocus sativus,fleur,épice,raw,dried,whole,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-VANILLEGOUSS-000001,Vanille (gousse),Vanilla,vanille (gousse),vanilla,Vanilla planifolia,Plantae,végétal,épice,épice entière,Vanilla planifolia,fruit,épice,raw,dried,whole,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-ANISTOIL-000001,Anis étoilé,Star anise,anis étoilé,star anise,Illicium verum,Plantae,végétal,épice,épice moulue,Illicium verum,fruit,épice,raw,dried,whole,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-FENUGRECENPO-000001,Fenugrec en poudre,Fenugreek powder,fenugrec en poudre,fenugreek powder,Trigonella foenum-graecum,Plantae,végétal,épice,épice moulue,Trigonella foenum-graecum,fruit,épice,raw,dried,ground,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-SUMAC-000001,Sumac,Sumac,sumac,sumac,Rhus coriaria,Plantae,végétal,épice,épice moulue,Rhus coriaria,fruit,épice,raw,dried,whole,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-CURRYENPOUDR-000001,Curry en poudre,Curry powder,curry en poudre,curry powder,Mélange,Plantae,végétal,épice,épice moulue,Mélange,fruit,épice,raw,dried,ground,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-QUATREPICES-000001,Quatre-épices,Allspice,quatre-épices,allspice,Pimenta dioica,Plantae,végétal,épice,épice moulue,Pimenta dioica,fruit,épice,raw,dried,ground,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-PIMENTDECAYE-000001,Piment de Cayenne,Cayenne pepper,piment de cayenne,cayenne pepper,Capsicum annuum,Plantae,végétal,épice,épice moulue,Capsicum annuum,fruit,épice,raw,dried,ground,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-POIVREDESICH-000001,Poivre de Sichuan,Sichuan pepper,poivre de sichuan,sichuan pepper,Zanthoxylum piperitum,Plantae,végétal,épice,épice moulue,Zanthoxylum piperitum,fruit,épice,raw,dried,whole,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-KASHMIRICHIL-000001,Kashmiri chili,Kashmiri chili,kashmiri chili,kashmiri chili,Capsicum annuum,Plantae,végétal,épice,épice moulue,Capsicum annuum,fruit,épice,raw,dried,whole,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-RASELHANOUT-000001,Ras el hanout,Ras el hanout,ras el hanout,ras el hanout,Mélange,Plantae,végétal,épice,épice moulue,Mélange,fruit,épice,raw,dried,ground,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-PLANT-ZAATAR-000001,Zaatar,Za'atar,zaatar,za'atar,Mélange,Plantae,végétal,épice,épice moulue,Mélange,fruit,épice,raw,dried,ground,,true,,,,,,,FOODON:0331139,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-BUFVIANDE-000001,Bœuf (viande),Beef,bœuf,beef,Bos taurus,Animalia,animal,viande,pièce de viande,Bos taurus,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-VEAUVIANDE-000001,Veau (viande),Veal,veau,veal,Bos taurus,Animalia,animal,viande,pièce de viande,Bos taurus,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-PORCVIANDE-000001,Porc (viande),Pork,porc,pork,Sus scrofa domesticus,Animalia,animal,viande,pièce de viande,Sus scrofa domesticus,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-AGNEAUVIANDE-000001,Agneau (viande),Lamb,agneau,lamb,Ovis aries,Animalia,animal,viande,pièce de viande,Ovis aries,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-MOUTONVIANDE-000001,Mouton (viande),Mutton,mouton,mutton,Ovis aries,Animalia,animal,viande,pièce de viande,Ovis aries,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-CHEVALVIANDE-000001,Cheval (viande),Horse,cheval,horse,Equus ferus caballus,Animalia,animal,viande,pièce de viande,Equus ferus caballus,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-LAPINVIANDE-000001,Lapin (viande),Rabbit,lapin,rabbit,Oryctolagus cuniculus,Animalia,animal,viande,pièce de viande,Oryctolagus cuniculus,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-SANGLIERVIAN-000001,Sanglier (viande),Wild boar,sanglier,wild boar,Sus scrofa,Animalia,animal,viande,pièce de viande,Sus scrofa,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-CERFVIANDE-000001,Cerf (viande),Venison,cerf,venison,Cervus elaphus,Animalia,animal,viande,pièce de viande,Cervus elaphus,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-CANARDVIANDE-000001,Canard (viande),Duck,canard,duck,Anas platyrhynchos,Animalia,animal,viande,pièce de viande,Anas platyrhynchos,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-POULETVIANDE-000001,Poulet (viande),Chicken,poulet,chicken,Gallus gallus domesticus,Animalia,animal,viande,pièce de viande,Gallus gallus domesticus,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-DINDEVIANDE-000001,Dinde (viande),Turkey,dinde,turkey,Meleagris gallopavo,Animalia,animal,viande,pièce de viande,Meleagris gallopavo,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-OIEVIANDE-000001,Oie (viande),Goose,oie,goose,Anser anser,Animalia,animal,viande,pièce de viande,Anser anser,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-PINTADEVIAND-000001,Pintade (viande),Guinea fowl,pintade,guinea fowl,Numida meleagris,Animalia,animal,viande,pièce de viande,Numida meleagris,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-CAILLEVIANDE-000001,Caille (viande),Quail,caille,quail,Coturnix coturnix,Animalia,animal,viande,pièce de viande,Coturnix coturnix,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-FAISANVIANDE-000001,Faisan (viande),Pheasant,faisan,pheasant,Phasianus colchicus,Animalia,animal,viande,pièce de viande,Phasianus colchicus,muscle,viande fraîche,raw,fresh,whole,,,,,,,,,FOODON:0330192,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-ANIMAL-FOIEDEVEAU-000001,Foie de veau,Veal liver,foie de veau,veal liver,Bos taurus,Animalia,animal,abats,abats divers,Bos taurus,organe,abats,raw,fresh,whole,,,,,,,,,FOODON:0330167,,,,,,,,FOODON|MAESTRO_INTERNAL,0.80,curated,
ING-ANIMAL-FOIEDEVOLAIL-000001,Foie de volaille,Chicken liver,foie de volaille,chicken liver,Gallus gallus,Animalia,animal,abats,abats divers,Gallus gallus,organe,abats,raw,fresh,whole,,,,,,,,,FOODON:0330167,,,,,,,,FOODON|MAESTRO_INTERNAL,0.80,curated,
ING-ANIMAL-ROGNONDEVEAU-000001,Rognon de veau,Veal kidney,rognon de veau,veal kidney,Bos taurus,Animalia,animal,abats,abats divers,Bos taurus,organe,abats,raw,fresh,whole,,,,,,,,,FOODON:0330167,,,,,,,,FOODON|MAESTRO_INTERNAL,0.80,curated,
ING-ANIMAL-ROGNONDEPORC-000001,Rognon de porc,Pork kidney,rognon de porc,pork kidney,Sus scrofa domesticus,Animalia,animal,abats,abats divers,Sus scrofa domesticus,organe,abats,raw,fresh,whole,,,,,,,,,FOODON:0330167,,,,,,,,FOODON|MAESTRO_INTERNAL,0.80,curated,
ING-ANIMAL-CURDEBUF-000001,Cœur de bœuf,Beef heart,cœur de bœuf,beef heart,Bos taurus,Animalia,animal,abats,abats divers,Bos taurus,organe,abats,raw,fresh,whole,,,,,,,,,FOODON:0330167,,,,,,,,FOODON|MAESTRO_INTERNAL,0.80,curated,
ING-ANIMAL-LANGUEDEBUF-000001,Langue de bœuf,Beef tongue,langue de bœuf,beef tongue,Bos taurus,Animalia,animal,abats,abats divers,Bos taurus,organe,abats,raw,fresh,whole,,,,,,,,,FOODON:0330167,,,,,,,,FOODON|MAESTRO_INTERNAL,0.80,curated,
ING-ANIMAL-TRIPES-000001,Tripes,Tripe,tripes,tripe,Bos taurus,Animalia,animal,abats,abats divers,Bos taurus,organe,abats,raw,fresh,whole,,,,,,,,,FOODON:0330167,,,,,,,,FOODON|MAESTRO_INTERNAL,0.80,curated,
ING-ANIMAL-RISDEVEAU-000001,Ris de veau,Veal sweetbread,ris de veau,veal sweetbread,Bos taurus,Animalia,animal,abats,abats divers,Bos taurus,organe,abats,raw,fresh,whole,,,,,,,,,FOODON:0330167,,,,,,,,FOODON|MAESTRO_INTERNAL,0.80,curated,
ING-ANIMAL-CERVELLE-000001,Cervelle,Brain,cervelle,brain,Bos taurus,Animalia,animal,abats,abats divers,Bos taurus,organe,abats,raw,fresh,whole,,,,,,,,,FOODON:0330167,,,,,,,,FOODON|MAESTRO_INTERNAL,0.80,curated,
ING-MARINE-SAUMON-000001,Saumon,Salmon,saumon,salmon,Salmo salar,Animalia,animal,poisson,poisson entier,Salmo salar,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-THON-000001,Thon,Tuna,thon,tuna,Thunnus,Animalia,animal,poisson,poisson entier,Thunnus,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-CABILLAUD-000001,Cabillaud,Cod,cabillaud,cod,Gadus morhua,Animalia,animal,poisson,poisson entier,Gadus morhua,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-LIEUNOIR-000001,Lieu noir,Saithe,lieu noir,saithe,Pollachius virens,Animalia,animal,poisson,poisson entier,Pollachius virens,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-SOLE-000001,Sole,Sole,sole,sole,Solea solea,Animalia,animal,poisson,poisson entier,Solea solea,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-BAR-000001,Bar,Sea bass,bar,sea bass,Dicentrarchus labrax,Animalia,animal,poisson,poisson entier,Dicentrarchus labrax,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-DORADE-000001,Dorade,Sea bream,dorade,sea bream,Sparus aurata,Animalia,animal,poisson,poisson entier,Sparus aurata,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-TRUITE-000001,Truite,Trout,truite,trout,Oncorhynchus mykiss,Animalia,animal,poisson,poisson entier,Oncorhynchus mykiss,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-MAQUEREAU-000001,Maquereau,Mackerel,maquereau,mackerel,Scomber scombrus,Animalia,animal,poisson,poisson entier,Scomber scombrus,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-SARDINE-000001,Sardine,Sardine,sardine,sardine,Sardina pilchardus,Animalia,animal,poisson,poisson entier,Sardina pilchardus,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-ANCHOIS-000001,Anchois,Anchovy,anchois,anchovy,Engraulis encrasicolus,Animalia,animal,poisson,poisson entier,Engraulis encrasicolus,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-HARENG-000001,Hareng,Herring,hareng,herring,Clupea harengus,Animalia,animal,poisson,poisson entier,Clupea harengus,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-COLIN-000001,Colin,Haddock,colin,haddock,Melanogrammus aeglefinus,Animalia,animal,poisson,poisson entier,Melanogrammus aeglefinus,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-HADDOCKFUM-000001,Haddock fumé,Smoked haddock,haddock fumé,smoked haddock,Melanogrammus aeglefinus,Animalia,animal,poisson,poisson fumé,Melanogrammus aeglefinus,filet,poisson,raw,smoked,fillet,,,true,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-ESPADON-000001,Espadon,Swordfish,espadon,swordfish,Xiphias gladius,Animalia,animal,poisson,poisson entier,Xiphias gladius,filet,poisson,raw,fresh,fillet,,,false,,,,,,FOODON:0330258,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-CREVETTE-000001,Crevette,Shrimp,crevette,shrimp,Penaeus,Animalia,animal,crustacé,crustacé,Penaeus,chair,crustacé,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,,,,crustaceans,Allergène crustacé ou mollusque selon catégorie,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-LANGOUSTE-000001,Langouste,Rock lobster,langouste,rock lobster,Palinurus,Animalia,animal,crustacé,crustacé,Palinurus,chair,crustacé,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,,,,crustaceans,Allergène crustacé ou mollusque selon catégorie,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-HOMARD-000001,Homard,Lobster,homard,lobster,Homarus gammarus,Animalia,animal,crustacé,crustacé,Homarus gammarus,chair,crustacé,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,,,,crustaceans,Allergène crustacé ou mollusque selon catégorie,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-CRABE-000001,Crabe,Crab,crabe,crab,Cancer pagurus,Animalia,animal,crustacé,crustacé,Cancer pagurus,chair,crustacé,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,,,,crustaceans,Allergène crustacé ou mollusque selon catégorie,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-CREVISSE-000001,Écrevisse,Crayfish,écrevisse,crayfish,Astacus astacus,Animalia,animal,crustacé,crustacé,Astacus astacus,chair,crustacé,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,,,,crustaceans,Allergène crustacé ou mollusque selon catégorie,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-HUTRE-000001,Huître,Oyster,huître,oyster,Crassostrea gigas,Animalia,animal,mollusque,mollusque,Crassostrea gigas,chair,mollusque,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,,,,mollusks,Allergène crustacé ou mollusque selon catégorie,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-MOULE-000001,Moule,Mussel,moule,mussel,Mytilus edulis,Animalia,animal,mollusque,mollusque,Mytilus edulis,chair,mollusque,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,,,,mollusks,Allergène crustacé ou mollusque selon catégorie,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-COQUILLESAIN-000001,Coquille Saint-Jacques,Scallop,coquille saint-jacques,scallop,Pecten maximus,Animalia,animal,mollusque,mollusque,Pecten maximus,chair,mollusque,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,,,,mollusks,Allergène crustacé ou mollusque selon catégorie,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-PALOURDE-000001,Palourde,Clam,palourde,clam,Ruditapes philippinarum,Animalia,animal,mollusque,mollusque,Ruditapes philippinarum,chair,mollusque,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,,,,mollusks,Allergène crustacé ou mollusque selon catégorie,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-BULOT-000001,Bulot,Whelk,bulot,whelk,Buccinum undatum,Animalia,animal,mollusque,mollusque,Buccinum undatum,chair,mollusque,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,,,,mollusks,Allergène crustacé ou mollusque selon catégorie,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-CALMAR-000001,Calmar,Squid,calmar,squid,Loligo vulgaris,Animalia,animal,mollusque,mollusque,Loligo vulgaris,chair,mollusque,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,,,,mollusks,Allergène crustacé ou mollusque selon catégorie,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-POULPE-000001,Poulpe,Octopus,poulpe,octopus,Octopus vulgaris,Animalia,animal,mollusque,mollusque,Octopus vulgaris,chair,mollusque,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,,,,mollusks,Allergène crustacé ou mollusque selon catégorie,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-MARINE-SEICHE-000001,Seiche,Cuttlefish,seiche,cuttlefish,Sepia officinalis,Animalia,animal,mollusque,mollusque,Sepia officinalis,chair,mollusque,raw,fresh,whole,,,,,,,,,FOODON:0330263,,,,,,mollusks,Allergène crustacé ou mollusque selon catégorie,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-LAITENTIER-000001,Lait entier,Whole milk,lait entier,whole milk,Bos taurus,Animalia,animal,produit laitier,lait,Bos taurus,sécrétion mammaire,lait,intermediate,pasteurized,liquid,,,,,false,,,,FOODON:0330213,,,19000,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-LAITDEMICRM-000001,Lait demi-écrémé,Semi-skimmed milk,lait demi-écrémé,semi-skimmed milk,Bos taurus,Animalia,animal,produit laitier,lait,Bos taurus,sécrétion mammaire,lait,intermediate,pasteurized,liquid,,,,,false,,,,FOODON:0330213,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-LAITCRM-000001,Lait écrémé,Skimmed milk,lait écrémé,skimmed milk,Bos taurus,Animalia,animal,produit laitier,lait,Bos taurus,sécrétion mammaire,lait,intermediate,pasteurized,liquid,,,,,false,,,,FOODON:0330213,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-LAITCRU-000001,Lait cru,Raw milk,lait cru,raw milk,Bos taurus,Animalia,animal,produit laitier,lait,Bos taurus,sécrétion mammaire,lait,raw,raw,liquid,,,,,false,,,,FOODON:0330213,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-LAITUHT-000001,Lait UHT,UHT milk,lait uht,uht milk,Bos taurus,Animalia,animal,produit laitier,lait,Bos taurus,sécrétion mammaire,lait,intermediate,UHT,liquid,,,,,false,,,,FOODON:0330213,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-LAITCONCENTR-000001,Lait concentré non sucré,Evaporated milk,lait concentré non sucré,evaporated milk,Bos taurus,Animalia,animal,produit laitier,lait,Bos taurus,sécrétion mammaire,lait,intermediate,concentrated,liquid,,,,,true,,,,FOODON:0330213,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-LAITCONCENTR-000002,Lait concentré sucré,Sweetened condensed milk,lait concentré sucré,sweetened condensed milk,Bos taurus,Animalia,animal,produit laitier,lait,Bos taurus,sécrétion mammaire,lait,intermediate,concentrated,liquid,,,,,true,,,,FOODON:0330213,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-LAITENPOUDRE-000001,Lait en poudre entier,Whole milk powder,lait en poudre entier,whole milk powder,Bos taurus,Animalia,animal,produit laitier,lait,Bos taurus,sécrétion mammaire,lait,intermediate,concentrated,liquid,,,,,true,,,,FOODON:0330213,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-LAITDECHVRE-000001,Lait de chèvre,Goat milk,lait de chèvre,goat milk,Capra hircus,Animalia,animal,produit laitier,lait,Capra hircus,sécrétion mammaire,lait,intermediate,pasteurized,liquid,,,,,false,,,,FOODON:0330213,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-LAITDEBREBIS-000001,Lait de brebis,Sheep milk,lait de brebis,sheep milk,Ovis aries,Animalia,animal,produit laitier,lait,Ovis aries,sécrétion mammaire,lait,intermediate,pasteurized,liquid,,,,,false,,,,FOODON:0330213,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-LAITDEJUMENT-000001,Lait de jument,Mare milk,lait de jument,mare milk,Equus,Animalia,animal,produit laitier,lait,Equus,sécrétion mammaire,lait,intermediate,pasteurized,liquid,,,,,false,,,,FOODON:0330213,,,,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
ING-DAIRY-CRMELIQUIDEE-000001,Crème liquide entière,Heavy cream,crème liquide entière,heavy cream,Bos taurus,Animalia,animal,produit laitier,crème,Bos taurus,matière grasse laitière,crème,intermediate,pasteurized,emulsion,,,,,,,,,FOODON:0330240,,,19450,,,,,FOODON|CIQUAL|MAESTRO_INTERNAL,0.85,curated,
